Nume,Tip,Nivel,Latitudine,Longitudine,Județ,Formă,ID,ID Părinte,Nume 1,Hartă 1,Limbă 1,Nume 2,Hartă 2,Limbă 2
Poiana Gurbăneasa,gurbăneasa,3,45.6499494780977,26.7411456180656,Vrancea,Poiană,15376,15375,Poiana Gurbăneasa,ANCPI,Limba română,P. Gurbaneasa,Austriacă,Limba română
Vârful Gurbănesei,gurbăneasa,3,45.6686837388099,26.7580940984536,Vrancea,Înălțime,15375,,Vârful Gurbănesei,ANCPI,Limba română
