Nume,Tip,Nivel,Latitudine,Longitudine,Județ,Formă,ID,Nume 1,Hartă 1,Limbă 1
La Inărie,inărie,2,46.4006181720888,27.0241025490158,Bacau,Altele,13554,La Inărie,PDT,Limba română
Valea Inăriei,inărie,2,46.7794063466272,27.0508573779659,Neamt,Vale,1616,Valea Inăriei,Geomil 25000,Limba română
Valea Inăriei,inărie,2,46.8259779869809,27.0173194784802,Neamt,Vale,1621,Valea Inăriei,Geomil 25000,Limba română
Valea Inăriei,inărie,2,46.9931083697912,26.5583661518769,Neamt,Vale,9622,Valea Inăriei,Geomil 25000,Limba română
Dealul Inăriei,inărie,2,46.2881043114102,28.0200212868097,Vaslui,Deal,7388,Dealul Inăriei,Geomil 25000,Limba română
Inărie,inărie,2,46.1713590372234,27.6474880457525,Vaslui,Altele,12904,Inărie,Geomil 25000,Limba română
