Nume,Tip,Nivel,Latitudine,Longitudine,Județ,Formă,ID,ID Părinte,Nume 1,Hartă 1,Limbă 1
Valea Sârbeana,sârbeana,3,44.6538744980469,24.0557546076478,Valcea,Vale,2956,2954,Valea Sârbeana,Geomil 25000,Limba română
