Nume,Tip,Nivel,Latitudine,Longitudine,Județ,Formă,ID,Nume 1,Hartă 1,Limbă 1
Dealu Mâței,mâță,3,46.2850396834066,21.6937879429094,Arad,Deal,3312,Dealu Mâței,Geomil 25000,Limba română
Valea Pisicei,pisică,2,46.9107228408931,23.5723247701138,Cluj,Vale,8944,Valea Pisicei,PDT,Limba română
Dealul Pisicilor,pisică,2,46.1503907708796,24.9109890242341,Mures,Deal,4368,Dealul Pisicilor,Geomil 25000,Limba română
Pietrele Mâței,mâță,3,45.5857297751089,26.7292353924806,Vrancea,Înălțime,2096,Pietrele Mâței,Geomil 25000,Limba română
