Nume,Tip,Nivel,Latitudine,Longitudine,Județ,Formă,ID,ID Părinte,Nume 1,Hartă 1,Limbă 1
Gârla Olănel,olănel,3,44.8410977144532,24.2828125882545,Valcea,Apă-deal-câmpie,16007,15753,Gârla Olănel,PDT,Limba română
