Nume,Tip,Nivel,Latitudine,Longitudine,Județ,Formă,ID,Nume 1,Hartă 1,Limbă 1
La Cămilă,cămilă,2,44.1822681294257,26.4405227179852,Calarasi,Altele,3277,La Cămilă,PDT,Limba română
Măgura Cămiloiului,cămilă,2,44.1038904484298,23.3298251901208,Dolj,Înălțime,4649,Măgura Cămiloiului,PDT,Limba română
