Nume,Tip,Nivel,Latitudine,Longitudine,Județ,Formă,ID,Nume 1,Hartă 1,Limbă 1
Diodváralija ,varalia,3,46.2234657604065,23.6399746323675,Alba,Localitate,14494,Diodváralija ,Transilvania (1769-1773),Limba maghiară
Bálványos Várallja,varalia,3,47.1174167986918,24.0427988767842,Cluj,Localitate,14486,Bálványos Várallja,Transilvania (1769-1773),Limba maghiară
Várallya,varalia,3,47.3865615898802,23.4473565441725,Maramures,Localitate,13384,Várallya,Ungară 1869,Limba maghiară
