Nume,Tip,Nivel,Latitudine,Longitudine,Județ,Formă,ID,Nume 1,Hartă 1,Limbă 1
Cotul Pisicii,pisică de munte,2,45.5330826666022,25.2701106037726,Brasov,Altele,604,Cotul Pisicii,Geomil 25000,Limba română
Culmea Pisicii,pisică de munte,2,45.497394131505,24.8860384022425,Arges,Înălțime,623,Culmea Pisicii,Geomil 25000,Limba română
Piocul Pisicei,pisică de munte,2,45.5828696672545,26.9301551096812,Vrancea,Altele,8754,Piocul Pisicei,PDT,Limba română
